,ABBA,Billie Eilish,Ed Sheeran,JAY-Z,Macklemore,Rage Against the Machine,Taylor Swift,The Beatles,The Wolfe Tones
tears,0.002940310996065338,0.0019204058453322998,0.007657371768831631,0.004447992900988783,0.010940136956371471,0.00397170231022592,0.009602159369784164,0.006550051279361272,0.013677520474049227
story,0.004410466494098007,0.007681623381329199,0.001093910252690233,0.01037865010230716,0.002983673715374038,0.00198585115511296,0.008230422316957855,0.001637512819840318,0.008548450296280768
face,0.019112021474424697,0.007681623381329199,0.020784294801114427,0.011119982252471957,0.023869389722992303,0.03177361848180736,0.023319529898047257,0.009825076919041909,0.030774421066610762
memories,0.010291088486228684,0.0019204058453322998,0.004375641010760932,0.0022239964504943916,0.003978231620498717,0.00397170231022592,0.0054869482113052365,0.004912538459520954,0.003419380118512307
familiar,0.005634490710587673,0.0,0.0020962500787324086,0.0,0.001905862095902598,0.0,0.0,0.0,0.0
rooms,0.00648036547158851,0.0,0.0,0.0,0.0,0.0,0.003023271159115395,0.0,0.0
children,0.008125259197012898,0.0,0.004836660803988236,0.004097196438899427,0.008794760310881463,0.0076827850989237305,0.001516263976059036,0.021720504179219943,0.009449119427572207
emptiness,0.0038362794937398833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
change,0.004875155518207739,0.04033207511390748,0.03385662562791765,0.047527478691233346,0.06046397713731007,0.02195081456835352,0.010613847832413252,0.030770714253894917,0.0
first,0.010291088486228684,0.0057612175359968995,0.02953557682263629,0.017791971603955133,0.020885716007618266,0.006950479042895361,0.04663905979609451,0.006550051279361272,0.011967830414793074
honey,0.11772087565945502,0.0029013983591580266,0.0033054152797294674,0.0,0.0,0.0,0.024869465861750765,0.007421988982380165,0.0
need,0.013231399482294022,0.0998611039572796,0.22096987104342705,0.058565239863018974,0.06365170592797947,0.037731171947146244,0.028806478109352492,0.16047625634435117,0.01025814035553692
birds,0.011967138767248144,0.007816099477667437,0.0014840806307425264,0.002011493506529612,0.0,0.0,0.0,0.004443145226111639,0.004638987330587901
flown,0.009956758545914863,0.0,0.0,0.0,0.0,0.0016811691421456097,0.0023225527234624743,0.0027725502140434006,0.0
lie,0.007350777490163346,0.036487711061313696,0.008751282021521863,0.006671989351483174,0.004972789525623396,0.00198585115511296,0.009602159369784164,0.001637512819840318,0.025645350888842303
put,0.008125259197012898,0.027595630341094596,0.06287659045184707,0.03605532866231495,0.10883515884715811,0.008780325827341407,0.022743959640885544,0.0,0.03779647771028883
test,0.008991056084238948,0.0,0.0,0.004533778194279845,0.0024329741761236422,0.0036434715513694376,0.0016778313302632595,0.0020029132457820326,0.006273589112175519
listen,0.014701554980326692,0.0172836526079907,0.005469551263451165,0.006671989351483174,0.011934694861496151,0.00794340462045184,0.0013717370528263091,0.011462589738882227,0.003419380118512307
maybe,0.019500622072830955,0.09340059500062785,0.045948277637888245,0.013930467892258049,0.01429148550518238,0.0,0.02577648759300361,0.005430126044804986,0.005669471656543325
talking,0.003596422433695579,0.0046978640512486325,0.004014027813883668,0.007254045110847752,0.009731896704494569,0.0,0.005033493990789778,0.010014566228910162,0.0
better,0.027932954462620712,0.0806570455039566,0.022972115306494893,0.02075730020461432,0.04873333735110928,0.00794340462045184,0.020576055792394635,0.09497574355073846,0.01025814035553692
dream,0.04704497593704541,0.011522435071993799,0.004375641010760932,0.0022239964504943916,0.005967347430748076,0.010922181353121282,0.01371737052826309,0.008187564099201591,0.0017096900592561534
magic,0.007192844867391158,0.0,0.001338009271294556,0.002720266916567907,0.01216487088061821,0.0,0.010066987981579557,0.004005826491564065,0.008364785482900693
affair,0.00845173606588151,0.0,0.0,0.0014206079286011402,0.0,0.0,0.013143235004497123,0.0,0.0
give,0.022052332470490037,0.051850957823972095,0.0897006407205991,0.05337591481186539,0.05768435849723139,0.010922181353121282,0.017832581686742018,0.022925179477764453,0.013677520474049227
hurry,0.009956758545914863,0.016257648712776112,0.0,0.0,0.0,0.0,0.0023225527234624743,0.005545100428086801,0.0
ya,0.021125673912233536,0.019104667159219334,0.02539246922093824,0.05654131085681209,0.03078166108808512,0.3863343364030219,0.007581319880295181,0.0018100420149349953,0.0
hurt,0.0053946336505433685,0.01879145620499453,0.014718101984240117,0.00816080074970372,0.0024329741761236422,0.0,0.011744819311842817,0.006008739737346097,0.0
worry,0.0016250518394025795,0.006368222386406445,0.015719147612961767,0.002458317863339656,0.004397380155440732,0.002195081456835352,0.003032527952118072,0.005430126044804986,0.0
enough,0.003596422433695579,0.023489320256243163,0.014718101984240117,0.015414845860551472,0.010948383792556388,0.006072452585615729,0.016778313302632596,0.0,0.0
rough,0.0019945231278746907,0.007816099477667437,0.004452241892227579,0.002011493506529612,0.0,0.0013470772522667712,0.001861001289241815,0.0,0.0
waste,0.0019945231278746907,0.010421465970223249,0.0014840806307425264,0.001005746753264806,0.0013492917901788473,0.01077661801813417,0.0,0.0,0.0
ta,0.028771379469564633,0.023489320256243163,0.01605611125553467,0.07435396238618945,0.04379353517022555,0.061939016373280434,0.021811807293422372,0.0,0.0
ba,0.007672558987479767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baa,0.0038362794937398833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tells,0.004442297194696416,0.0,0.0,0.0033600708245715384,0.0015026035673813905,0.0,0.0,0.00494799265492011,0.0025830435502221917
phrase,0.0038362794937398833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
separate,0.002489189636478716,0.0,0.0,0.0025103688798199368,0.0033678658259309125,0.0033623382842912193,0.0,0.0,0.0
ways,0.003250103678805159,0.00424548159093763,0.003627495602991177,0.01065271074113851,0.002198690077720366,0.0,0.001516263976059036,0.0036200840298699906,0.005669471656543325
two,0.03087326545868605,0.0134428409173261,0.022972115306494893,0.0259466252557679,0.036798642489613134,0.01191510693067776,0.02743474105652618,0.039300307676167635,0.017096900592561536
image,0.004442297194696416,0.0,0.0016527076398647337,0.0022400472163810253,0.003005207134762781,0.0045004122151949275,0.0,0.0,0.0
passing,0.014086226776469184,0.0,0.0,0.0,0.013341034671318187,0.003805468163424551,0.0,0.0,0.0
mirror,0.003989046255749381,0.010421465970223249,0.0029681612614850528,0.011063214285912868,0.016191501482146167,0.0,0.005583003867725445,0.0,0.0
clearly,0.014086226776469184,0.0036800559228472385,0.0,0.0,0.0,0.003805468163424551,0.0,0.0,0.0
answer,0.019112021474424697,0.0038408116906645997,0.001093910252690233,0.0007413321501647972,0.0009945579051246793,0.00099292557755648,0.0027434741056526183,0.019650153838083818,0.006838760237024614
sincerely,0.01296073094317702,0.0,0.0,0.0,0.0,0.0,0.0,0.003609033721663137,0.0
reflections,0.007672558987479767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
words,0.007350777490163346,0.0057612175359968995,0.01859647429573396,0.004447992900988783,0.01292925276662083,0.004964627887782401,0.008230422316957855,0.022925179477764453,0.017096900592561536
possess,0.009720548207382764,0.0,0.0,0.0,0.0,0.0,0.00604654231823079,0.0,0.0
god,0.006500207357610318,0.02122740795468815,0.014509982411964708,0.04343028225233392,0.09784170845855629,0.01865819238310049,0.028809015545121684,0.0,0.0548048926799188
bless,0.009956758545914863,0.0,0.0,0.0012551844399099684,0.0269429266074473,0.0,0.0,0.0,0.008684270710382767
watched,0.003250103678805159,0.002122740795468815,0.006045826004985296,0.0008194392877798854,0.002198690077720366,0.004390162913670704,0.003032527952118072,0.0,0.003779647771028883
longest,0.0028172453552938364,0.0,0.004192500157464817,0.0,0.0,0.0,0.0026286470008994246,0.0,0.0
keep,0.05439575342720876,0.0595325812053013,0.05688333313989211,0.04225593255939344,0.07459184288435095,0.006950479042895361,0.057612956218704985,0.008187564099201591,0.023935660829586147
angel,0.03998067475226774,0.0029013983591580266,0.01322166111891787,0.0011200236081905126,0.003005207134762781,0.0,0.0,0.0,0.0
ah,0.004410466494098007,0.046089740287975196,0.028441666569946056,0.007413321501647971,0.002983673715374038,0.018865585973573122,0.038408637479136656,0.05895046151425145,0.01025814035553692
taking,0.017875570233428374,0.0,0.009673321607976472,0.0032777571511195414,0.031881006126945305,0.0076827850989237305,0.007581319880295181,0.0036200840298699906,0.007559295542057766
along,0.013231399482294022,0.007681623381329199,0.002187820505380466,0.0037066607508239855,0.007956463240997434,0.00297877673266944,0.010973896422610473,0.003275025639680636,0.02051628071107384
river,0.003989046255749381,0.0,0.0029681612614850528,0.0,0.006746458950894237,0.0013470772522667712,0.0,0.0022215726130558194,0.004638987330587901
shiver,0.003240182735794255,0.0,0.007232845341907758,0.0,0.0,0.0,0.0,0.0,0.0
hypnotised,0.007672558987479767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
price,0.02792332379024567,0.0,0.0,0.0030172402597944186,0.0013492917901788473,0.013470772522667712,0.013027009024692705,0.0022215726130558194,0.0
